date,adf_stat,adf_p,r2,alpha,b_real,c_dollar
2023-12-24,-3.1498439147500896,0.0016301458882515935,0.8095690019282091,16.68546383054561,0.04730678681264105,-2.416306508944169
2024-01-14,-3.05120168811191,0.0022567718414892007,0.8092429026746719,16.992090167308664,0.052497111992909545,-2.4817714351130205
2024-02-04,-2.7800840853434443,0.00529977575862699,0.7742525833867742,17.065894318192626,0.054550645813274706,-2.4974425471836117
2024-02-25,-2.6552173591784696,0.007693806499056047,0.7108238246755507,17.191626473649684,0.0585389446849173,-2.5247107933255966
2024-03-17,-2.031847508712182,0.040365159565859905,0.5432506780677762,17.214569183181446,0.06391107739477492,-2.530639965976672
2024-04-07,-0.378001630641633,0.5454867526485505,0.3076569683984184,16.226513484375978,0.07088324063246147,-2.3257005300378792
2024-04-28,-0.4652881332489822,0.5103343374390994,0.12829908307023985,11.526929060034735,0.07516610499996576,-1.3446504202006855
2024-05-19,-0.5102519108141181,0.491905414881191,0.10954190417176057,7.227747206762853,0.06780038974548337,-0.4429333252391663
2024-06-09,-1.2318475038223582,0.200154404694314,0.12210937004715283,4.561769405289233,0.06490899365161498,0.11587053273505421
2024-06-30,-1.5807610953872016,0.10729088815231475,0.1489979092823176,-1.4994440991519298,0.035126642553284695,1.3927838841246767
2024-07-21,-2.1286689118402062,0.03192545293845125,0.20579926692869577,-7.3744539780090985,-0.006636682411135179,2.6360245707357444
2024-08-11,-2.0087569305792297,0.042633163108230024,0.31385698338513135,-14.162614564990765,-0.0683529062914768,4.077036619270682
2024-09-01,-1.9404206390120555,0.049974834528767234,0.3530919421236818,-18.422782342560268,-0.1213861440019931,4.987508282590012
2024-09-22,-1.9889799051403012,0.04465923228806439,0.4136240043942334,-22.281392186515788,-0.18892296146570114,5.820001637525991
2024-10-13,-2.9283351900445798,0.0033476103278369334,0.4924144927976075,-26.067493513552062,-0.27115993445393344,6.643819810798197
2024-11-03,-2.7799025720546107,0.005302698616580058,0.6008240376704533,-28.314186289061993,-0.31984100583886366,7.132876177086699
2024-11-24,-2.6224250541147316,0.008466505638554037,0.6419424901949775,-25.485466656436436,-0.3305643780170767,6.5485085203351865
2024-12-15,-2.431577907889262,0.014507884415223089,0.6482958131287309,-22.46533617471969,-0.3201667518985494,5.915214400358629
2025-01-05,-2.419346877374979,0.015001123935420158,0.6635275689779621,-19.933997145326614,-0.32977571208725076,5.3929376557641415
2025-01-26,-2.859481557562229,0.004153156392535029,0.6967230900374124,-18.82437806899701,-0.3298542537127017,5.163138468156365
2025-02-16,-2.987479594807999,0.002773060816148857,0.7339959870552073,-18.444810434330062,-0.317201587260011,5.080177971742613
2025-03-09,-2.7545728609499496,0.005725249095692883,0.753845860363337,-18.044947586307877,-0.2694500381107273,4.978638009847981
2025-03-30,-2.5849143573141564,0.009435340382426317,0.7420461445684841,-18.379165008759,-0.24303386101376695,5.03887605832386
2025-04-20,-0.5082221153235765,0.4927414113160699,0.6032239595527913,-17.405947923217624,-0.17795062943790235,4.812522568485769
2025-05-11,-0.2777466730199431,0.5846254077343462,0.3921431544178693,-13.858424887313895,-0.10084979711219118,4.0484202399788725
2025-06-01,-0.3956404910574856,0.5384570097985147,0.2208427582139202,-9.026638863963893,-0.0015958020327691835,3.0084191085499326
2025-06-22,-0.4757450100942848,0.5060659733878994,0.0877009058634266,-2.4607261641854477,0.07486324703524537,1.6185796710488103
2025-07-13,-1.2442068748050137,0.19617211816347335,0.02919448176213635,4.123045865575461,0.11971395791851905,0.2380376015029484
2025-08-03,-1.227332241670031,0.20162198750544813,0.029266484088058653,9.085059928569986,0.11823242432654613,-0.787311530037082
2025-08-24,-1.097383436174246,0.24673257601510823,0.07017137449435584,13.123730240649214,0.10126695736646393,-1.6148812361977585
2025-09-14,-1.1656110109072946,0.22236132718298252,0.13174134625980038,16.52007770104695,0.12174373648953965,-2.3247118671768505
2025-10-05,-1.1411495751700074,0.2309268416267548,0.23532671365369573,20.979922748438806,0.17078770337103852,-3.2664899760466515
2025-10-26,-0.9045833075479405,0.32695137378219985,0.32190771055244727,25.201435657302458,0.20424082033783483,-4.151416627025421
2025-11-16,-1.420915261173005,0.14484555516817488,0.3547579333895563,26.581777887039646,0.21430477354511715,-4.437829079414646
2025-12-07,-1.4626121908781957,0.13425404203619679,0.3992121838491828,28.335701967798872,0.21961115279482502,-4.799831291805303
2025-12-28,-1.3342139731911373,0.16871815850076516,0.45828345666269643,30.01819300495232,0.2187750617628497,-5.145225450071154
2026-01-18,-1.4619615054242547,0.13441494021855016,0.5279249619465274,31.474771633573383,0.1616241793458618,-5.42092303488767
2026-02-08,-2.128711130480514,0.03192212790046678,0.6212363942425033,32.60791975076898,0.03515271631034822,-5.601117145540114
2026-03-01,-2.302999739145523,0.020481686952864443,0.7352454070996772,32.2501412057116,-0.1855775270090922,-5.432837214436354
2026-03-22,-1.7823864969940264,0.0709704659941872,0.7445561987850885,31.899255095957354,-0.2665963049611425,-5.323486844782117
2026-04-12,-1.5767532486022215,0.10813355694316418,0.7213037714822969,32.59003924333396,-0.21885061727532712,-5.484267546226892
2026-05-03,-1.721961567113551,0.08065362751349014,0.7169725275979109,31.85396042351907,-0.24521963419798853,-5.31867759026083
2026-05-24,-1.4954561807002766,0.1263114126157791,0.6832764336762287,33.27710404730783,-0.20149028299964533,-5.6320965550764
